COUNTY    , PRECINCT                 , PRCTSEQ, BALSEQID, JURISID, SECJURISID, CANDGROUP, OFFICENAME                                       , ELECTDATE , ELECTTYPE    , COL1HDG, RNAME1                           , PARTY1     , PVTALLY1, COL2HDG, RNAME2                                     , PARTY2     , PVTALLY2, COL3HDG, RNAME3                   , PARTY3     , PVTALLY3, COL4HDG, RNAME4                         , PARTY4     , PVTALLY4, COL5HDG, RNAME5             , PARTY5     , PVTALLY5, COL6HDG, RNAME6           , PARTY6     , PVTALLY6, COL7HDG, RNAME7            , PARTY7     , PVTALLY7, COL8HDG, RNAME8                    , PARTY8     , PVTALLY8, COL9HDG, RNAME9                   , PARTY9     , PVTALLY9, COL10HDG, RNAME10                , PARTY10    , PVTALLY10
Giles     , 4A Lynnville             ,    0007,     0017,      70, 0         ,         0, Tennessee House of Representatives District 70   , 2018-11-06, State General,       1, Clay Doggett                     , Republican ,      744,       2, Jessica B. Yokley                          , Democratic ,      159,       3, Roy Donald Waldrop       , Independent,       10,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 4B Odd Fellows Hall      ,    0008,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      630,       2, Karl Dean                                  , Democratic ,      141,       3, Mark CoonRippy Brown     , Independent,        1,       4, Sherry L. Clark                , Independent,        1,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        2,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        0,       10, Matthew Koch           , Independent,         0
Giles     , 4B Odd Fellows Hall      ,    0008,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        1,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        1,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Giles     , 4B Odd Fellows Hall      ,    0008,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        1,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Giles     , 4B Odd Fellows Hall      ,    0008,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      607,       2, Phil Bredesen                              , Democratic ,      163,       3, Trudy A. Austin          , Independent,        4,       4, John Carico                    , Independent,        2,       5, Dean Hill          , Independent,        2,       6, Kevin Lee McCants, Independent,        0,       7, Breton Phillips   , Independent,        1,       8, Kris L. Todd              , Independent,        0,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 4B Odd Fellows Hall      ,    0008,     0011,       7, 0         ,         0, United States House of Representatives District 7, 2018-11-06, State General,       1, Mark E. Green                    , Republican ,      560,       2, Justin Kanew                               , Democratic ,      133,       3, Leonard D. (Lenny) Ladner, Independent,        3,       4, Brent Legendre                 , Independent,        4,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 4B Odd Fellows Hall      ,    0008,     0017,      70, 0         ,         0, Tennessee House of Representatives District 70   , 2018-11-06, State General,       1, Clay Doggett                     , Republican ,      675,       2, Jessica B. Yokley                          , Democratic ,       95,       3, Roy Donald Waldrop       , Independent,        7,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 5A TCAT                  ,    0009,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      687,       2, Karl Dean                                  , Democratic ,      254,       3, Mark CoonRippy Brown     , Independent,        0,       4, Sherry L. Clark                , Independent,        2,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        1,       10, Matthew Koch           , Independent,         0
Giles     , 5A TCAT                  ,    0009,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        1,      15, Alfred Shawn Rapoza, Independent,        1,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        1,       20, Jeremy Allen Stephenson, Independent,         0
Giles     , 5A TCAT                  ,    0009,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        1,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        0,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Giles     , 5A TCAT                  ,    0009,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      658,       2, Phil Bredesen                              , Democratic ,      276,       3, Trudy A. Austin          , Independent,        2,       4, John Carico                    , Independent,        1,       5, Dean Hill          , Independent,        2,       6, Kevin Lee McCants, Independent,        0,       7, Breton Phillips   , Independent,        2,       8, Kris L. Todd              , Independent,        2,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 5A TCAT                  ,    0009,     0011,       7, 0         ,         0, United States House of Representatives District 7, 2018-11-06, State General,       1, Mark E. Green                    , Republican ,      630,       2, Justin Kanew                               , Democratic ,      204,       3, Leonard D. (Lenny) Ladner, Independent,        5,       4, Brent Legendre                 , Independent,        7,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 5A TCAT                  ,    0009,     0017,      70, 0         ,         0, Tennessee House of Representatives District 70   , 2018-11-06, State General,       1, Clay Doggett                     , Republican ,      751,       2, Jessica B. Yokley                          , Democratic ,      188,       3, Roy Donald Waldrop       , Independent,       10,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 5B Agri Park             ,    0010,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      485,       2, Karl Dean                                  , Democratic ,      131,       3, Mark CoonRippy Brown     , Independent,        0,       4, Sherry L. Clark                , Independent,        0,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        1,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        0,       10, Matthew Koch           , Independent,         0
Giles     , 5B Agri Park             ,    0010,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        1,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Giles     , 5B Agri Park             ,    0010,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        1,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        1,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        0,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Giles     , 5B Agri Park             ,    0010,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      457,       2, Phil Bredesen                              , Democratic ,      155,       3, Trudy A. Austin          , Independent,        4,       4, John Carico                    , Independent,        1,       5, Dean Hill          , Independent,        1,       6, Kevin Lee McCants, Independent,        1,       7, Breton Phillips   , Independent,        0,       8, Kris L. Todd              , Independent,        0,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 5B Agri Park             ,    0010,     0011,       7, 0         ,         0, United States House of Representatives District 7, 2018-11-06, State General,       1, Mark E. Green                    , Republican ,      429,       2, Justin Kanew                               , Democratic ,      123,       3, Leonard D. (Lenny) Ladner, Independent,        4,       4, Brent Legendre                 , Independent,        2,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 5B Agri Park             ,    0010,     0017,      70, 0         ,         0, Tennessee House of Representatives District 70   , 2018-11-06, State General,       1, Clay Doggett                     , Republican ,      500,       2, Jessica B. Yokley                          , Democratic ,      111,       3, Roy Donald Waldrop       , Independent,        5,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 6A Martin                ,    0011,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      289,       2, Karl Dean                                  , Democratic ,      274,       3, Mark CoonRippy Brown     , Independent,        0,       4, Sherry L. Clark                , Independent,        0,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        1,       10, Matthew Koch           , Independent,         0
Giles     , 6A Martin                ,    0011,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        1,      12, Jessie D. McDonald                         , Independent,        1,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        5,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        1,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        1,      19, George Blackwell Smith IV, Independent,        2,       20, Jeremy Allen Stephenson, Independent,         0
Giles     , 6A Martin                ,    0011,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        1,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        1,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        1,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Giles     , 6A Martin                ,    0011,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      266,       2, Phil Bredesen                              , Democratic ,      309,       3, Trudy A. Austin          , Independent,        5,       4, John Carico                    , Independent,        1,       5, Dean Hill          , Independent,        2,       6, Kevin Lee McCants, Independent,        0,       7, Breton Phillips   , Independent,        0,       8, Kris L. Todd              , Independent,        2,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 6A Martin                ,    0011,     0011,       7, 0         ,         0, United States House of Representatives District 7, 2018-11-06, State General,       1, Mark E. Green                    , Republican ,      257,       2, Justin Kanew                               , Democratic ,      260,       3, Leonard D. (Lenny) Ladner, Independent,        2,       4, Brent Legendre                 , Independent,        4,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 6A Martin                ,    0011,     0017,      70, 0         ,         0, Tennessee House of Representatives District 70   , 2018-11-06, State General,       1, Clay Doggett                     , Republican ,      334,       2, Jessica B. Yokley                          , Democratic ,      238,       3, Roy Donald Waldrop       , Independent,        9,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 6B Bridgeforth           ,    0012,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      163,       2, Karl Dean                                  , Democratic ,      310,       3, Mark CoonRippy Brown     , Independent,        0,       4, Sherry L. Clark                , Independent,        5,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        1,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        1,       9, Cory King                , Independent,        0,       10, Matthew Koch           , Independent,         0
Giles     , 6B Bridgeforth           ,    0012,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        1,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        1,      19, George Blackwell Smith IV, Independent,        2,       20, Jeremy Allen Stephenson, Independent,         0
Giles     , 6B Bridgeforth           ,    0012,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        2,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Giles     , 6B Bridgeforth           ,    0012,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      141,       2, Phil Bredesen                              , Democratic ,      338,       3, Trudy A. Austin          , Independent,        1,       4, John Carico                    , Independent,        0,       5, Dean Hill          , Independent,        2,       6, Kevin Lee McCants, Independent,        2,       7, Breton Phillips   , Independent,        1,       8, Kris L. Todd              , Independent,        2,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 6B Bridgeforth           ,    0012,     0011,       7, 0         ,         0, United States House of Representatives District 7, 2018-11-06, State General,       1, Mark E. Green                    , Republican ,      135,       2, Justin Kanew                               , Democratic ,      267,       3, Leonard D. (Lenny) Ladner, Independent,        8,       4, Brent Legendre                 , Independent,        3,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 6B Bridgeforth           ,    0012,     0017,      70, 0         ,         0, Tennessee House of Representatives District 70   , 2018-11-06, State General,       1, Clay Doggett                     , Republican ,      180,       2, Jessica B. Yokley                          , Democratic ,      280,       3, Roy Donald Waldrop       , Independent,        9,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 7A GCHS                  ,    0013,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      244,       2, Karl Dean                                  , Democratic ,      201,       3, Mark CoonRippy Brown     , Independent,        1,       4, Sherry L. Clark                , Independent,        2,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        1,       8, William Andrew Helmstetter, Independent,        1,       9, Cory King                , Independent,        0,       10, Matthew Koch           , Independent,         1
Giles     , 7A GCHS                  ,    0013,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        1,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        1,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        2,       20, Jeremy Allen Stephenson, Independent,         0
Giles     , 7A GCHS                  ,    0013,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        1,      28, Mark Wright               , Independent,        1,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Giles     , 7A GCHS                  ,    0013,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      219,       2, Phil Bredesen                              , Democratic ,      226,       3, Trudy A. Austin          , Independent,        0,       4, John Carico                    , Independent,        0,       5, Dean Hill          , Independent,        7,       6, Kevin Lee McCants, Independent,        1,       7, Breton Phillips   , Independent,        1,       8, Kris L. Todd              , Independent,        1,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 7A GCHS                  ,    0013,     0011,       7, 0         ,         0, United States House of Representatives District 7, 2018-11-06, State General,       1, Mark E. Green                    , Republican ,      217,       2, Justin Kanew                               , Democratic ,      177,       3, Leonard D. (Lenny) Ladner, Independent,        6,       4, Brent Legendre                 , Independent,        1,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 7A GCHS                  ,    0013,     0017,      70, 0         ,         0, Tennessee House of Representatives District 70   , 2018-11-06, State General,       1, Clay Doggett                     , Republican ,      287,       2, Jessica B. Yokley                          , Democratic ,      149,       3, Roy Donald Waldrop       , Independent,        9,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 7B Rec Center            ,    0014,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      460,       2, Karl Dean                                  , Democratic ,      316,       3, Mark CoonRippy Brown     , Independent,        3,       4, Sherry L. Clark                , Independent,        1,       5, Justin Cornett     , Independent,        1,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        1,       10, Matthew Koch           , Independent,         0
Giles     , 7B Rec Center            ,    0014,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        1,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        1,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        1,      18, Heather Scott             , Independent,        1,      19, George Blackwell Smith IV, Independent,        1,       20, Jeremy Allen Stephenson, Independent,         0
Giles     , 7B Rec Center            ,    0014,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        2,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        0,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        0,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Giles     , 7B Rec Center            ,    0014,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      438,       2, Phil Bredesen                              , Democratic ,      351,       3, Trudy A. Austin          , Independent,        3,       4, John Carico                    , Independent,        0,       5, Dean Hill          , Independent,        2,       6, Kevin Lee McCants, Independent,        1,       7, Breton Phillips   , Independent,        1,       8, Kris L. Todd              , Independent,        1,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 7B Rec Center            ,    0014,     0011,       7, 0         ,         0, United States House of Representatives District 7, 2018-11-06, State General,       1, Mark E. Green                    , Republican ,      414,       2, Justin Kanew                               , Democratic ,      260,       3, Leonard D. (Lenny) Ladner, Independent,        8,       4, Brent Legendre                 , Independent,        2,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Giles     , 7B Rec Center            ,    0014,     0017,      70, 0         ,         0, Tennessee House of Representatives District 70   , 2018-11-06, State General,       1, Clay Doggett                     , Republican ,      544,       2, Jessica B. Yokley                          , Democratic ,      232,       3, Roy Donald Waldrop       , Independent,       11,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Grainger  , 1-1                      ,    0001,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      531,       2, Karl Dean                                  , Democratic ,      105,       3, Mark CoonRippy Brown     , Independent,        0,       4, Sherry L. Clark                , Independent,        1,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        1,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        0,       10, Matthew Koch           , Independent,         0
Grainger  , 1-1                      ,    0001,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        2,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        2,      19, George Blackwell Smith IV, Independent,        2,       20, Jeremy Allen Stephenson, Independent,         0
Grainger  , 1-1                      ,    0001,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        1,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        0,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Grainger  , 1-1                      ,    0001,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      475,       2, Phil Bredesen                              , Democratic ,      154,       3, Trudy A. Austin          , Independent,        3,       4, John Carico                    , Independent,        0,       5, Dean Hill          , Independent,        4,       6, Kevin Lee McCants, Independent,        0,       7, Breton Phillips   , Independent,        1,       8, Kris L. Todd              , Independent,        3,        ,                          ,            ,         ,         ,                        ,            ,          
Grainger  , 1-1                      ,    0001,     0011,       2, 0         ,         0, United States House of Representatives District 2, 2018-11-06, State General,       1, Tim Burchett                     , Republican ,      535,       2, Renee Hoyos                                , Democratic ,       88,       3, Jeffrey A. Grunau        , Independent,        4,       4, Keith A. LaTorre               , Independent,        1,       5, Greg Samples       , Independent,        1,       6, Marc Whitmire    , Independent,        2,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Grainger  , 1-1                      ,    0001,     0017,      35, 0         ,         0, Tennessee House of Representatives District 35   , 2018-11-06, State General,       1, Jerry Sexton                     , Republican ,      457,       2, Write-In - Christine Mabry-Vincent         ,            ,        0,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Grainger  , 1-2                      ,    0002,     0005,       0, 0         ,         1, Governor                                         , 2018-11-06, State General,       1, Bill Lee                         , Republican ,      598,       2, Karl Dean                                  , Democratic ,      119,       3, Mark CoonRippy Brown     , Independent,        1,       4, Sherry L. Clark                , Independent,        1,       5, Justin Cornett     , Independent,        0,       6, Gabriel Fancher  , Independent,        0,       7, Sean Bruce Fleming, Independent,        0,       8, William Andrew Helmstetter, Independent,        0,       9, Cory King                , Independent,        1,       10, Matthew Koch           , Independent,         0
Grainger  , 1-2                      ,    0002,     0005,       0, 0         ,         2, Governor                                         , 2018-11-06, State General,      11, Tommy Ray McAnally               , Independent,        0,      12, Jessie D. McDonald                         , Independent,        0,      13, Toney Randall Mitchell   , Independent,        0,      14, Yvonne Neubert                 , Independent,        0,      15, Alfred Shawn Rapoza, Independent,        0,      16, Chad Riden       , Independent,        0,      17, Robert Sawyers Sr., Independent,        0,      18, Heather Scott             , Independent,        0,      19, George Blackwell Smith IV, Independent,        0,       20, Jeremy Allen Stephenson, Independent,         0
Grainger  , 1-2                      ,    0002,     0005,       0, 0         ,         3, Governor                                         , 2018-11-06, State General,      21, Tracy C. Yaste Tisdale           , Independent,        0,      22, Mike Toews                                 , Independent,        0,      23, Rick Tyler               , Independent,        0,      24, Vinnie Vineyard                , Independent,        1,      25, Jaron D. Weidner   , Independent,        0,      26, Patrick Whitlock , Independent,        0,      27, Joe B. Wilmoth    , Independent,        0,      28, Mark Wright               , Independent,        0,      29, Write-In - Eddie Murphy  ,            ,        0,         ,                        ,            ,          
Grainger  , 1-2                      ,    0002,     0007,       0, 0         ,         0, United States Senate                             , 2018-11-06, State General,       1, Marsha Blackburn                 , Republican ,      551,       2, Phil Bredesen                              , Democratic ,      158,       3, Trudy A. Austin          , Independent,        2,       4, John Carico                    , Independent,        0,       5, Dean Hill          , Independent,        3,       6, Kevin Lee McCants, Independent,        1,       7, Breton Phillips   , Independent,        0,       8, Kris L. Todd              , Independent,        1,        ,                          ,            ,         ,         ,                        ,            ,          
Grainger  , 1-2                      ,    0002,     0011,       2, 0         ,         0, United States House of Representatives District 2, 2018-11-06, State General,       1, Tim Burchett                     , Republican ,      601,       2, Renee Hoyos                                , Democratic ,      104,       3, Jeffrey A. Grunau        , Independent,        1,       4, Keith A. LaTorre               , Independent,        0,       5, Greg Samples       , Independent,        3,       6, Marc Whitmire    , Independent,        2,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
Grainger  , 1-2                      ,    0002,     0017,      35, 0         ,         0, Tennessee House of Representatives District 35   , 2018-11-06, State General,       1, Jerry Sexton                     , Republican ,      556,       2, Write-In - Christine Mabry-Vincent         ,            ,        0,        ,                          ,            ,         ,        ,                                ,            ,         ,        ,                    ,            ,         ,        ,                  ,            ,         ,        ,                   ,            ,         ,        ,                           ,            ,         ,        ,                          ,            ,         ,         ,                        ,            ,          
